Server, Tagname,Estimation, Timestamp, Questionable, Annotated, Substituted,,,LIT-301,z(k),g(k),Threshold,Threshold,,,,,,
D8CF2232, ERROR_P1_Ls,968.1795, 27/1/2016 3:29:23 AM, False, Not Annotated, False,,,967.8479,0.3316,0.006851188,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,968.1441, 27/1/2016 3:29:24 AM, False, Not Annotated, False,,,967.8071,0.337,0.007076144,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,968.1082, 27/1/2016 3:29:25 AM, False, Not Annotated, False,,,967.7662,0.342,0.007287676,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,968.0756, 27/1/2016 3:29:26 AM, False, Not Annotated, False,,,967.7254,0.3502,0.007641333,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,968.0423, 27/1/2016 3:29:27 AM, False, Not Annotated, False,,,967.6846,0.3577,0.007972136,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,968.0082, 27/1/2016 3:29:28 AM, False, Not Annotated, False,,,967.6438,0.3644,0.008273582,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.9736, 27/1/2016 3:29:29 AM, False, Not Annotated, False,,,967.603,0.3706,0.008557515,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.9383, 27/1/2016 3:29:30 AM, False, Not Annotated, False,,,967.5621,0.3762,0.008818088,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.9025, 27/1/2016 3:29:31 AM, False, Not Annotated, False,,,967.5213,0.3812,0.009054045,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.8663, 27/1/2016 3:29:32 AM, False, Not Annotated, False,,,967.4805,0.3858,0.009273876,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.8296, 27/1/2016 3:29:33 AM, False, Not Annotated, False,,,967.4397,0.3899,0.009472035,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.7925, 27/1/2016 3:29:34 AM, False, Not Annotated, False,,,967.3989,0.3936,0.00965266,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.7551, 27/1/2016 3:29:35 AM, False, Not Annotated, False,,,967.3989,0.3562,0.007905415,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.7173, 27/1/2016 3:29:36 AM, False, Not Annotated, False,,,967.358,0.3593,0.008043615,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.6831, 27/1/2016 3:29:37 AM, False, Not Annotated, False,,,967.3172,0.3659,0.008341836,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.6483, 27/1/2016 3:29:38 AM, False, Not Annotated, False,,,967.2764,0.3719,0.008617657,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.6129, 27/1/2016 3:29:39 AM, False, Not Annotated, False,,,967.2355,0.3774,0.008874433,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.577, 27/1/2016 3:29:40 AM, False, Not Annotated, False,,,967.2355,0.3415,0.007266383,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.5446, 27/1/2016 3:29:41 AM, False, Not Annotated, False,,,967.1948,0.3498,0.007623887,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.5113, 27/1/2016 3:29:42 AM, False, Not Annotated, False,,,967.1539,0.3574,0.00795877,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.4773, 27/1/2016 3:29:43 AM, False, Not Annotated, False,,,967.1131,0.3642,0.008264503,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.4426, 27/1/2016 3:29:44 AM, False, Not Annotated, False,,,967.0723,0.3703,0.008543666,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.4074, 27/1/2016 3:29:45 AM, False, Not Annotated, False,,,967.0314,0.376,0.008808714,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.3716, 27/1/2016 3:29:46 AM, False, Not Annotated, False,,,966.9906,0.381,0.009044546,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.3354, 27/1/2016 3:29:47 AM, False, Not Annotated, False,,,966.9498,0.3856,0.009264263,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.2987, 27/1/2016 3:29:48 AM, False, Not Annotated, False,,,966.909,0.3897,0.00946232,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.2617, 27/1/2016 3:29:49 AM, False, Not Annotated, False,,,966.8682,0.3935,0.009647756,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.2242, 27/1/2016 3:29:50 AM, False, Not Annotated, False,,,966.8273,0.3969,0.009815197,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.1904, 27/1/2016 3:29:51 AM, False, Not Annotated, False,,,966.8273,0.3631,0.008214655,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.1558, 27/1/2016 3:29:52 AM, False, Not Annotated, False,,,966.8273,0.3285,0.006723689,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.1246, 27/1/2016 3:29:53 AM, False, Not Annotated, False,,,966.7865,0.3381,0.007122413,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.0924, 27/1/2016 3:29:54 AM, False, Not Annotated, False,,,966.7457,0.3467,0.007489357,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.0924, 27/1/2016 3:29:55 AM, False, Not Annotated, False,,,966.7457,0.3467,0.007489357,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.0594, 27/1/2016 3:29:56 AM, False, Not Annotated, False,,,966.7457,0.3137,0.006131488,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,967.0296, 27/1/2016 3:29:57 AM, False, Not Annotated, False,,,966.7049,0.3247,0.006569033,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.9987, 27/1/2016 3:29:58 AM, False, Not Annotated, False,,,966.6641,0.3346,0.006975715,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.9669, 27/1/2016 3:29:59 AM, False, Not Annotated, False,,,966.6232,0.3437,0.007360307,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.9045, 27/1/2016 3:30:00 AM, False, Not Annotated, False,,,966.6232,0.2813,0.004930334,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.9045, 27/1/2016 3:30:01 AM, False, Not Annotated, False,,,966.5824,0.3221,0.006464252,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.8739, 27/1/2016 3:30:02 AM, False, Not Annotated, False,,,966.5416,0.3323,0.006880144,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.8423, 27/1/2016 3:30:03 AM, False, Not Annotated, False,,,966.5007,0.3416,0.007270639,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.8098, 27/1/2016 3:30:04 AM, False, Not Annotated, False,,,966.46,0.3498,0.007623887,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.7426, 27/1/2016 3:30:05 AM, False, Not Annotated, False,,,966.4191,0.3235,0.006520568,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.7079, 27/1/2016 3:30:06 AM, False, Not Annotated, False,,,966.3783,0.3296,0.006768793,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.6727, 27/1/2016 3:30:07 AM, False, Not Annotated, False,,,966.3375,0.3352,0.007000755,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.6408, 27/1/2016 3:30:08 AM, False, Not Annotated, False,,,966.2966,0.3442,0.007381737,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.6081, 27/1/2016 3:30:09 AM, False, Not Annotated, False,,,966.2966,0.3115,0.006045788,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.5746, 27/1/2016 3:30:10 AM, False, Not Annotated, False,,,966.2559,0.3187,0.006328503,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.5443, 27/1/2016 3:30:11 AM, False, Not Annotated, False,,,966.215,0.3293,0.006756477,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.5129, 27/1/2016 3:30:12 AM, False, Not Annotated, False,,,966.215,0.2979,0.005529398,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.4846, 27/1/2016 3:30:13 AM, False, Not Annotated, False,,,966.1742,0.3104,0.006003165,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.4551, 27/1/2016 3:30:14 AM, False, Not Annotated, False,,,966.1334,0.3217,0.006448207,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.4245, 27/1/2016 3:30:15 AM, False, Not Annotated, False,,,966.0925,0.332,0.006867727,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.3929, 27/1/2016 3:30:16 AM, False, Not Annotated, False,,,966.0925,0.3004,0.005622594,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.3605, 27/1/2016 3:30:17 AM, False, Not Annotated, False,,,966.0517,0.3088,0.005941436,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.3311, 27/1/2016 3:30:18 AM, False, Not Annotated, False,,,966.0517,0.2794,0.004863956,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.3046, 27/1/2016 3:30:19 AM, False, Not Annotated, False,,,966.0517,0.2529,0.003985057,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.2766, 27/1/2016 3:30:20 AM, False, Not Annotated, False,,,966.0109,0.2657,0.004398656,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.2474, 27/1/2016 3:30:21 AM, False, Not Annotated, False,,,965.9701,0.2773,0.004791115,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.2211, 27/1/2016 3:30:22 AM, False, Not Annotated, False,,,965.9293,0.2918,0.005305269,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.1933, 27/1/2016 3:30:23 AM, False, Not Annotated, False,,,965.9293,0.264,0.004342549,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.1682, 27/1/2016 3:30:24 AM, False, Not Annotated, False,,,965.8884,0.2798,0.004877893,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.1415, 27/1/2016 3:30:25 AM, False, Not Annotated, False,,,965.8884,0.2531,0.003991362,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.1136, 27/1/2016 3:30:26 AM, False, Not Annotated, False,,,965.8476,0.266,0.004408594,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.1136, 27/1/2016 3:30:27 AM, False, Not Annotated, False,,,965.8068,0.3068,0.005864724,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.0541, 27/1/2016 3:30:28 AM, False, Not Annotated, False,,,965.766,0.2881,0.005171581,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,966.0267, 27/1/2016 3:30:29 AM, False, Not Annotated, False,,,965.766,0.2607,0.004234663,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.998, 27/1/2016 3:30:30 AM, False, Not Annotated, False,,,965.7252,0.2728,0.004636877,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.9721, 27/1/2016 3:30:31 AM, False, Not Annotated, False,,,965.7252,0.2469,0.00379821,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.9486, 27/1/2016 3:30:32 AM, False, Not Annotated, False,,,965.6843,0.2643,0.004352424,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.9235, 27/1/2016 3:30:33 AM, False, Not Annotated, False,,,965.6843,0.2392,0.003564997,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.9007, 27/1/2016 3:30:34 AM, False, Not Annotated, False,,,965.6843,0.2164,0.002917772,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.8801, 27/1/2016 3:30:35 AM, False, Not Annotated, False,,,965.6843,0.1958,0.002388703,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.8615, 27/1/2016 3:30:36 AM, False, Not Annotated, False,,,965.6843,0.1772,0.00195643,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.8447, 27/1/2016 3:30:37 AM, False, Not Annotated, False,,,965.6843,0.1604,0.001603044,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.8294, 27/1/2016 3:30:38 AM, False, Not Annotated, False,,,965.6435,0.1859,0.002153256,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.8117, 27/1/2016 3:30:39 AM, False, Not Annotated, False,,,965.6435,0.1682,0.001762742,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.7957, 27/1/2016 3:30:40 AM, False, Not Annotated, False,,,965.6435,0.1522,0.001443332,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.7813, 27/1/2016 3:30:41 AM, False, Not Annotated, False,,,965.6435,0.1378,0.001183138,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.7681, 27/1/2016 3:30:42 AM, False, Not Annotated, False,,,965.6435,0.1246,0.000967326,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.7563, 27/1/2016 3:30:43 AM, False, Not Annotated, False,,,965.6027,0.1536,0.001470007,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.7417, 27/1/2016 3:30:44 AM, False, Not Annotated, False,,,965.6027,0.139,0.001203834,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.7285, 27/1/2016 3:30:45 AM, False, Not Annotated, False,,,965.6027,0.1258,0.000986048,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.7126, 27/1/2016 3:30:46 AM, False, Not Annotated, False,,,965.5618,0.1508,0.001416901,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.6982, 27/1/2016 3:30:47 AM, False, Not Annotated, False,,,965.5618,0.1364,0.001159219,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.6852, 27/1/2016 3:30:48 AM, False, Not Annotated, False,,,965.5211,0.1641,0.001677853,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.6696, 27/1/2016 3:30:49 AM, False, Not Annotated, False,,,965.5211,0.1485,0.00137401,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.6516, 27/1/2016 3:30:50 AM, False, Not Annotated, False,,,965.4802,0.1714,0.001830453,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.6353, 27/1/2016 3:30:51 AM, False, Not Annotated, False,,,965.4802,0.1551,0.001498858,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.6205, 27/1/2016 3:30:52 AM, False, Not Annotated, False,,,965.4802,0.1403,0.001226457,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.6072, 27/1/2016 3:30:53 AM, False, Not Annotated, False,,,965.4802,0.127,0.00100495,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.5951, 27/1/2016 3:30:54 AM, False, Not Annotated, False,,,965.4802,0.1149,0.000822578,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.5842, 27/1/2016 3:30:55 AM, False, Not Annotated, False,,,965.4802,0.104,0.000673913,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.5743, 27/1/2016 3:30:56 AM, False, Not Annotated, False,,,965.4802,0.0941,0.000551717,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.5653, 27/1/2016 3:30:57 AM, False, Not Annotated, False,,,965.4802,0.0851,0.000451228,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.5653, 27/1/2016 3:30:58 AM, False, Not Annotated, False,,,965.4802,0.0851,0.000451228,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.5572, 27/1/2016 3:30:59 AM, False, Not Annotated, False,,,965.4802,0.077,0.000369418,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.5499, 27/1/2016 3:31:00 AM, False, Not Annotated, False,,,965.4802,0.0697,0.000302693,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.5432, 27/1/2016 3:31:01 AM, False, Not Annotated, False,,,965.4802,0.063,0.000247296,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.5372, 27/1/2016 3:31:02 AM, False, Not Annotated, False,,,965.4802,0.057,0.000202435,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.5318, 27/1/2016 3:31:03 AM, False, Not Annotated, False,,,965.4802,0.0516,0.000165896,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.5269, 27/1/2016 3:31:04 AM, False, Not Annotated, False,,,965.4802,0.0467,0.000135885,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.5225, 27/1/2016 3:31:05 AM, False, Not Annotated, False,,,965.4802,0.0423,0.000111485,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.5148, 27/1/2016 3:31:06 AM, False, Not Annotated, False,,,965.4802,0.0346,7.45914E-05,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.5148, 27/1/2016 3:31:07 AM, False, Not Annotated, False,,,965.4802,0.0346,7.45914E-05,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.5085, 27/1/2016 3:31:08 AM, False, Not Annotated, False,,,965.4802,0.0283,4.99011E-05,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.5058, 27/1/2016 3:31:09 AM, False, Not Annotated, False,,,965.4802,0.0256,4.08335E-05,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.5034, 27/1/2016 3:31:10 AM, False, Not Annotated, False,,,965.4802,0.0232,3.35361E-05,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.5012, 27/1/2016 3:31:11 AM, False, Not Annotated, False,,,965.4802,0.021,2.74774E-05,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4991, 27/1/2016 3:31:12 AM, False, Not Annotated, False,,,965.4802,0.0189,2.22567E-05,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4974, 27/1/2016 3:31:13 AM, False, Not Annotated, False,,,965.4802,0.0172,1.84329E-05,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4957, 27/1/2016 3:31:14 AM, False, Not Annotated, False,,,965.4802,0.0155,1.49693E-05,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4943, 27/1/2016 3:31:15 AM, False, Not Annotated, False,,,965.4802,0.0141,1.23873E-05,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4929, 27/1/2016 3:31:16 AM, False, Not Annotated, False,,,965.4802,0.0127,1.00495E-05,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4917, 27/1/2016 3:31:17 AM, False, Not Annotated, False,,,965.4802,0.0115,8.2401E-06,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4906, 27/1/2016 3:31:18 AM, False, Not Annotated, False,,,965.4802,0.0104,6.73913E-06,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4896, 27/1/2016 3:31:19 AM, False, Not Annotated, False,,,965.4802,0.0094,5.50545E-06,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4887, 27/1/2016 3:31:20 AM, False, Not Annotated, False,,,965.4802,0.0085,4.50168E-06,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4879, 27/1/2016 3:31:21 AM, False, Not Annotated, False,,,965.4802,0.0077,3.69418E-06,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4872, 27/1/2016 3:31:22 AM, False, Not Annotated, False,,,965.4802,0.007,3.05304E-06,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4865, 27/1/2016 3:31:23 AM, False, Not Annotated, False,,,965.4802,0.0063,2.47296E-06,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4859, 27/1/2016 3:31:24 AM, False, Not Annotated, False,,,965.4802,0.0057,2.02435E-06,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4854, 27/1/2016 3:31:25 AM, False, Not Annotated, False,,,965.4802,0.0052,1.68478E-06,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4854, 27/1/2016 3:31:26 AM, False, Not Annotated, False,,,965.4802,0.0052,1.68478E-06,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4849, 27/1/2016 3:31:27 AM, False, Not Annotated, False,,,965.4802,0.0047,1.37636E-06,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4844, 27/1/2016 3:31:28 AM, False, Not Annotated, False,,,965.4802,0.0042,1.0991E-06,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.484, 27/1/2016 3:31:29 AM, False, Not Annotated, False,,,965.4802,0.0038,8.99713E-07,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4836, 27/1/2016 3:31:30 AM, False, Not Annotated, False,,,965.4802,0.0034,7.20269E-07,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4833, 27/1/2016 3:31:31 AM, False, Not Annotated, False,,,965.4802,0.0031,5.9877E-07,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4828, 27/1/2016 3:31:32 AM, False, Not Annotated, False,,,965.4802,0.0026,4.21195E-07,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4828, 27/1/2016 3:31:33 AM, False, Not Annotated, False,,,965.4802,0.0026,4.21195E-07,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4823, 27/1/2016 3:31:34 AM, False, Not Annotated, False,,,965.4802,0.0021,2.74774E-07,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4821, 27/1/2016 3:31:35 AM, False, Not Annotated, False,,,965.4802,0.0019,2.24928E-07,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4819, 27/1/2016 3:31:36 AM, False, Not Annotated, False,,,965.4802,0.0017,1.80067E-07,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4818, 27/1/2016 3:31:37 AM, False, Not Annotated, False,,,965.4802,0.0016,1.59506E-07,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4816, 27/1/2016 3:31:38 AM, False, Not Annotated, False,,,965.4802,0.0014,1.22122E-07,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4815, 27/1/2016 3:31:39 AM, False, Not Annotated, False,,,965.4802,0.0013,1.05299E-07,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4814, 27/1/2016 3:31:40 AM, False, Not Annotated, False,,,965.4802,0.0012,8.97221E-08,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4813, 27/1/2016 3:31:41 AM, False, Not Annotated, False,,,965.4802,0.0011,7.53915E-08,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4811, 27/1/2016 3:31:42 AM, False, Not Annotated, False,,,965.4802,0.0009,5.04687E-08,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4811, 27/1/2016 3:31:43 AM, False, Not Annotated, False,,,965.4802,0.0009,5.04687E-08,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.481, 27/1/2016 3:31:44 AM, False, Not Annotated, False,,,965.4802,0.0008,3.98765E-08,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.481, 27/1/2016 3:31:45 AM, False, Not Annotated, False,,,965.4802,0.0008,3.98765E-08,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4809, 27/1/2016 3:31:46 AM, False, Not Annotated, False,,,965.4802,0.0007,3.05304E-08,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4808, 27/1/2016 3:31:47 AM, False, Not Annotated, False,,,965.4802,0.0006,2.24305E-08,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4808, 27/1/2016 3:31:48 AM, False, Not Annotated, False,,,965.4802,0.0006,2.24305E-08,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4807, 27/1/2016 3:31:49 AM, False, Not Annotated, False,,,965.4802,0.0005,1.55768E-08,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4807, 27/1/2016 3:31:50 AM, False, Not Annotated, False,,,965.4802,0.0005,1.55768E-08,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4806, 27/1/2016 3:31:51 AM, False, Not Annotated, False,,,965.4802,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4805, 27/1/2016 3:31:52 AM, False, Not Annotated, False,,,965.4802,0.0003,5.60763E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4805, 27/1/2016 3:31:53 AM, False, Not Annotated, False,,,965.4802,0.0003,5.60763E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4805, 27/1/2016 3:31:54 AM, False, Not Annotated, False,,,965.4802,0.0003,5.60763E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4805, 27/1/2016 3:31:55 AM, False, Not Annotated, False,,,965.4802,0.0003,5.60763E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4805, 27/1/2016 3:31:56 AM, False, Not Annotated, False,,,965.4802,0.0003,5.60763E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4805, 27/1/2016 3:31:57 AM, False, Not Annotated, False,,,965.4802,0.0003,5.60763E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4805, 27/1/2016 3:31:58 AM, False, Not Annotated, False,,,965.4802,0.0003,5.60763E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4805, 27/1/2016 3:31:59 AM, False, Not Annotated, False,,,965.4802,0.0003,5.60763E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4805, 27/1/2016 3:32:00 AM, False, Not Annotated, False,,,965.4802,0.0003,5.60763E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4805, 27/1/2016 3:32:01 AM, False, Not Annotated, False,,,965.4802,0.0003,5.60763E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4805, 27/1/2016 3:32:02 AM, False, Not Annotated, False,,,965.4802,0.0003,5.60763E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4805, 27/1/2016 3:32:03 AM, False, Not Annotated, False,,,965.4802,0.0003,5.60763E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4805, 27/1/2016 3:32:04 AM, False, Not Annotated, False,,,965.4802,0.0003,5.60763E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4805, 27/1/2016 3:32:05 AM, False, Not Annotated, False,,,965.4802,0.0003,5.60763E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,965.4805, 27/1/2016 3:32:06 AM, False, Not Annotated, False,,,965.4802,0.0003,5.60763E-09,3.84,3.48,,,,,,
