Server, Tagname, X_BAR, Timestamp, Questionable, Annotated, Substituted,,,,LIT301,Z,,,z(k),Threshold,LIT-301,Estimation,,g(k),Threshold,,,,,
D8CF2232, ERROR_P1_Ls,837.6333, 25/1/2016 12:50:05 AM, False, Not Annotated, False,,,,830.7565,6.8768,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,837.6333, 25/1/2016 12:50:06 AM, False, Not Annotated, False,,,,829.8754,7.7579,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,837.6333, 25/1/2016 12:50:07 AM, False, Not Annotated, False,,,,829.595,8.0383,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,837.6333, 25/1/2016 12:50:08 AM, False, Not Annotated, False,,,,829.1945,8.4388,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,835.3943, 25/1/2016 12:50:09 AM, False, Not Annotated, False,,,,828.9542,6.4401,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,835.3943, 25/1/2016 12:50:10 AM, False, Not Annotated, False,,,,828.1531,7.2412,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,835.3943, 25/1/2016 12:50:11 AM, False, Not Annotated, False,,,,827.392,8.0023,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,835.3943, 25/1/2016 12:50:12 AM, False, Not Annotated, False,,,,827.1517,8.2426,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,835.3943, 25/1/2016 12:50:13 AM, False, Not Annotated, False,,,,826.3907,9.0036,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,833.0597, 25/1/2016 12:50:14 AM, False, Not Annotated, False,,,,825.9501,7.1096,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,833.0597, 25/1/2016 12:50:15 AM, False, Not Annotated, False,,,,825.4294,7.6303,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,833.0597, 25/1/2016 12:50:16 AM, False, Not Annotated, False,,,,824.7485,8.3112,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,833.0597, 25/1/2016 12:50:17 AM, False, Not Annotated, False,,,,824.6283,8.4314,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,830.713, 25/1/2016 12:50:18 AM, False, Not Annotated, False,,,,823.9875,6.7255,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,830.713, 25/1/2016 12:50:19 AM, False, Not Annotated, False,,,,823.2665,7.4465,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,830.713, 25/1/2016 12:50:20 AM, False, Not Annotated, False,,,,823.0262,7.6868,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,830.713, 25/1/2016 12:50:21 AM, False, Not Annotated, False,,,,822.2251,8.4879,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,830.713, 25/1/2016 12:50:22 AM, False, Not Annotated, False,,,,821.8646,8.8484,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,828.2394, 25/1/2016 12:50:23 AM, False, Not Annotated, False,,,,820.9834,7.256,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,828.2394, 25/1/2016 12:50:24 AM, False, Not Annotated, False,,,,820.2224,8.017,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,828.2394, 25/1/2016 12:50:25 AM, False, Not Annotated, False,,,,819.8619,8.3775,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,828.2394, 25/1/2016 12:50:26 AM, False, Not Annotated, False,,,,819.7818,8.4576,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,828.2394, 25/1/2016 12:50:27 AM, False, Not Annotated, False,,,,819.4614,8.778,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,825.8882, 25/1/2016 12:50:28 AM, False, Not Annotated, False,,,,818.9407,6.9475,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,825.8882, 25/1/2016 12:50:29 AM, False, Not Annotated, False,,,,818.3799,7.5083,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,825.8882, 25/1/2016 12:50:30 AM, False, Not Annotated, False,,,,817.9794,7.9088,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,825.8882, 25/1/2016 12:50:31 AM, False, Not Annotated, False,,,,817.1382,8.75,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,825.8882, 25/1/2016 12:50:32 AM, False, Not Annotated, False,,,,816.938,8.9502,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,823.5486, 25/1/2016 12:50:33 AM, False, Not Annotated, False,,,,816.6176,6.931,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,823.5486, 25/1/2016 12:50:34 AM, False, Not Annotated, False,,,,816.6176,6.931,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,823.5486, 25/1/2016 12:50:35 AM, False, Not Annotated, False,,,,816.1369,7.4117,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,823.5486, 25/1/2016 12:50:36 AM, False, Not Annotated, False,,,,816.0568,7.4918,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,823.5486, 25/1/2016 12:50:37 AM, False, Not Annotated, False,,,,815.7364,7.8122,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,821.4083, 25/1/2016 12:50:38 AM, False, Not Annotated, False,,,,815.9767,5.4316,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,821.4083, 25/1/2016 12:50:39 AM, False, Not Annotated, False,,,,815.6162,5.7921,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,821.4083, 25/1/2016 12:50:40 AM, False, Not Annotated, False,,,,815.1756,6.2327,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,821.4083, 25/1/2016 12:50:41 AM, False, Not Annotated, False,,,,814.3345,7.0738,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,821.4083, 25/1/2016 12:50:42 AM, False, Not Annotated, False,,,,814.3345,7.0738,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,821.4083, 25/1/2016 12:50:43 AM, False, Not Annotated, False,,,,813.7737,7.6346,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,819.2571, 25/1/2016 12:50:44 AM, False, Not Annotated, False,,,,813.213,6.0441,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,819.2571, 25/1/2016 12:50:45 AM, False, Not Annotated, False,,,,813.0527,6.2044,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,819.2571, 25/1/2016 12:50:46 AM, False, Not Annotated, False,,,,812.5721,6.685,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,819.2571, 25/1/2016 12:50:47 AM, False, Not Annotated, False,,,,811.3304,7.9267,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,819.2571, 25/1/2016 12:50:48 AM, False, Not Annotated, False,,,,811.1302,8.1269,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,816.9938, 25/1/2016 12:50:49 AM, False, Not Annotated, False,,,,810.3691,6.6247,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,816.9938, 25/1/2016 12:50:50 AM, False, Not Annotated, False,,,,810.1288,6.865,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,816.9938, 25/1/2016 12:50:51 AM, False, Not Annotated, False,,,,809.1275,7.8663,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,816.9938, 25/1/2016 12:50:52 AM, False, Not Annotated, False,,,,809.0073,7.9865,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,816.9938, 25/1/2016 12:50:53 AM, False, Not Annotated, False,,,,808.5667,8.4271,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,814.7352, 25/1/2016 12:50:54 AM, False, Not Annotated, False,,,,807.8057,6.9295,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,814.7352, 25/1/2016 12:50:55 AM, False, Not Annotated, False,,,,807.8057,6.9295,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,814.7352, 25/1/2016 12:50:56 AM, False, Not Annotated, False,,,,807.1248,7.6104,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,814.7352, 25/1/2016 12:50:57 AM, False, Not Annotated, False,,,,807.0046,7.7306,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,812.4795, 25/1/2016 12:50:58 AM, False, Not Annotated, False,,,,806.1635,6.316,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,812.4795, 25/1/2016 12:50:59 AM, False, Not Annotated, False,,,,805.8831,6.5964,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,812.4795, 25/1/2016 12:51:00 AM, False, Not Annotated, False,,,,805.3624,7.1171,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,812.4795, 25/1/2016 12:51:01 AM, False, Not Annotated, False,,,,805.3224,7.1571,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,812.4795, 25/1/2016 12:51:02 AM, False, Not Annotated, False,,,,804.9218,7.5577,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,812.4795, 25/1/2016 12:51:03 AM, False, Not Annotated, False,,,,804.1207,8.3588,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,810.2625, 25/1/2016 12:51:04 AM, False, Not Annotated, False,,,,803.9606,6.3019,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,810.2625, 25/1/2016 12:51:05 AM, False, Not Annotated, False,,,,804.321,5.9415,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,810.2625, 25/1/2016 12:51:06 AM, False, Not Annotated, False,,,,803.6802,6.5823,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,810.2625, 25/1/2016 12:51:07 AM, False, Not Annotated, False,,,,803.8004,6.4621,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,808.2446, 25/1/2016 12:51:08 AM, False, Not Annotated, False,,,,803.1995,5.0451,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,808.2446, 25/1/2016 12:51:09 AM, False, Not Annotated, False,,,,802.6788,5.5658,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,808.2446, 25/1/2016 12:51:10 AM, False, Not Annotated, False,,,,802.1581,6.0865,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,808.2446, 25/1/2016 12:51:11 AM, False, Not Annotated, False,,,,801.7976,6.447,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,808.2446, 25/1/2016 12:51:12 AM, False, Not Annotated, False,,,,801.7976,6.447,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,808.2446, 25/1/2016 12:51:13 AM, False, Not Annotated, False,,,,801.4772,6.7674,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,806.2506, 25/1/2016 12:51:14 AM, False, Not Annotated, False,,,,801.1167,5.1339,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,806.2506, 25/1/2016 12:51:15 AM, False, Not Annotated, False,,,,800.7963,5.4543,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,806.2506, 25/1/2016 12:51:16 AM, False, Not Annotated, False,,,,799.9151,6.3355,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,806.2506, 25/1/2016 12:51:17 AM, False, Not Annotated, False,,,,799.3944,6.8562,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,806.2506, 25/1/2016 12:51:18 AM, False, Not Annotated, False,,,,799.114,7.1366,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.2841, 25/1/2016 12:51:19 AM, False, Not Annotated, False,,,,798.9138,5.3703,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.2841, 25/1/2016 12:51:20 AM, False, Not Annotated, False,,,,798.4731,5.811,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.2841, 25/1/2016 12:51:21 AM, False, Not Annotated, False,,,,797.9525,6.3316,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.2841, 25/1/2016 12:51:22 AM, False, Not Annotated, False,,,,798.1527,6.1314,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.2841, 25/1/2016 12:51:23 AM, False, Not Annotated, False,,,,797.5519,6.7322,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.3184, 25/1/2016 12:51:24 AM, False, Not Annotated, False,,,,796.871,5.4474,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.3184, 25/1/2016 12:51:25 AM, False, Not Annotated, False,,,,796.5506,5.7678,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.3184, 25/1/2016 12:51:26 AM, False, Not Annotated, False,,,,795.6694,6.649,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.3184, 25/1/2016 12:51:27 AM, False, Not Annotated, False,,,,794.9484,7.37,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.3184, 25/1/2016 12:51:28 AM, False, Not Annotated, False,,,,795.1888,7.1296,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.3184, 25/1/2016 12:51:29 AM, False, Not Annotated, False,,,,795.1888,7.1296,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.3184, 25/1/2016 12:51:30 AM, False, Not Annotated, False,,,,795.1888,7.1296,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.3184, 25/1/2016 12:51:31 AM, False, Not Annotated, False,,,,795.1888,7.1296,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.3184, 25/1/2016 12:51:32 AM, False, Not Annotated, False,,,,795.1888,7.1296,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.3184, 25/1/2016 12:51:33 AM, False, Not Annotated, False,,,,795.1888,7.1296,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.3184, 25/1/2016 12:51:34 AM, False, Not Annotated, False,,,, Bad Input,#VALUE!,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,818.1473, 25/1/2016 12:51:35 AM, False, Not Annotated, False,,,,820.5829,2.4356,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,818.1473, 25/1/2016 12:51:36 AM, False, Not Annotated, False,,,,820.5829,2.4356,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,818.1473, 25/1/2016 12:51:37 AM, False, Not Annotated, False,,,,820.5829,2.4356,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,818.1473, 25/1/2016 12:51:38 AM, False, Not Annotated, False,,,,820.5829,2.4356,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,818.1473, 25/1/2016 12:51:39 AM, False, Not Annotated, False,,,,820.5829,2.4356,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,818.1473, 25/1/2016 12:51:40 AM, False, Not Annotated, False,,,,820.5829,2.4356,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,818.1473, 25/1/2016 12:51:41 AM, False, Not Annotated, False,,,,820.5829,2.4356,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,818.1473, 25/1/2016 12:51:42 AM, False, Not Annotated, False,,,,820.5829,2.4356,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,818.1473, 25/1/2016 12:51:43 AM, False, Not Annotated, False,,,,820.5829,2.4356,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,818.1473, 25/1/2016 12:51:44 AM, False, Not Annotated, False,,,,820.5829,2.4356,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,818.1473, 25/1/2016 12:51:45 AM, False, Not Annotated, False,,,,820.5829,2.4356,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,818.1473, 25/1/2016 12:51:46 AM, False, Not Annotated, False,,,,820.5829,2.4356,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,818.1473, 25/1/2016 12:51:47 AM, False, Not Annotated, False,,,,820.5829,2.4356,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,818.1473, 25/1/2016 12:51:48 AM, False, Not Annotated, False,,,,820.5829,2.4356,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,818.1473, 25/1/2016 12:51:49 AM, False, Not Annotated, False,,,,820.5829,2.4356,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,818.1473, 25/1/2016 12:51:50 AM, False, Not Annotated, False,,,,820.5829,2.4356,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,818.1473, 25/1/2016 12:51:51 AM, False, Not Annotated, False,,,,794.9484,23.1989,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,818.1473, 25/1/2016 12:51:52 AM, False, Not Annotated, False,,,,795.3089,22.8384,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,818.1473, 25/1/2016 12:51:53 AM, False, Not Annotated, False,,,,795.7095,22.4378,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,818.1473, 25/1/2016 12:51:54 AM, False, Not Annotated, False,,,,796.6707,21.4766,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,818.1473, 25/1/2016 12:51:55 AM, False, Not Annotated, False,,,,796.7909,21.3564,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,814.333, 25/1/2016 12:51:56 AM, False, Not Annotated, False,,,,797.2715,17.0615,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,811.8686, 25/1/2016 12:51:57 AM, False, Not Annotated, False,,,,797.9525,13.9161,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,809.3838, 25/1/2016 12:51:58 AM, False, Not Annotated, False,,,,798.3931,10.9907,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,807.3227, 25/1/2016 12:51:59 AM, False, Not Annotated, False,,,,799.1942,8.1285,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,805.6084, 25/1/2016 12:52:00 AM, False, Not Annotated, False,,,,799.1541,6.4543,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.3589, 25/1/2016 12:52:01 AM, False, Not Annotated, False,,,,800.1555,4.2034,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,803.4396, 25/1/2016 12:52:02 AM, False, Not Annotated, False,,,,800.6761,2.7635,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.7023, 25/1/2016 12:52:03 AM, False, Not Annotated, False,,,,800.5159,2.1864,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.1309, 25/1/2016 12:52:04 AM, False, Not Annotated, False,,,,801.2769,0.854,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,801.8915, 25/1/2016 12:52:05 AM, False, Not Annotated, False,,,,801.317,0.5745,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,801.7396, 25/1/2016 12:52:06 AM, False, Not Annotated, False,,,,801.7976,0.058,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,801.6037, 25/1/2016 12:52:07 AM, False, Not Annotated, False,,,,801.9578,0.3541,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,801.5795, 25/1/2016 12:52:08 AM, False, Not Annotated, False,,,,802.1581,0.5786,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,801.6589, 25/1/2016 12:52:09 AM, False, Not Annotated, False,,,,801.9578,0.2989,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,801.92, 25/1/2016 12:52:10 AM, False, Not Annotated, False,,,,801.6775,0.2425,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.1022, 25/1/2016 12:52:11 AM, False, Not Annotated, False,,,,801.5573,0.5449,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.2177, 25/1/2016 12:52:12 AM, False, Not Annotated, False,,,,801.5173,0.7004,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.3104, 25/1/2016 12:52:13 AM, False, Not Annotated, False,,,,801.5173,0.7931,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.3171, 25/1/2016 12:52:14 AM, False, Not Annotated, False,,,,801.1968,1.1203,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.228, 25/1/2016 12:52:15 AM, False, Not Annotated, False,,,,801.4772,0.7508,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.1777, 25/1/2016 12:52:16 AM, False, Not Annotated, False,,,,801.5173,0.6604,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.1777, 25/1/2016 12:52:17 AM, False, Not Annotated, False,,,,801.5173,0.6604,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.131, 25/1/2016 12:52:18 AM, False, Not Annotated, False,,,,801.1968,0.9342,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.1024, 25/1/2016 12:52:19 AM, False, Not Annotated, False,,,,801.4772,0.6252,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.0389, 25/1/2016 12:52:20 AM, False, Not Annotated, False,,,,801.9178,0.1211,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.0685, 25/1/2016 12:52:21 AM, False, Not Annotated, False,,,,801.9979,0.0706,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.0347, 25/1/2016 12:52:22 AM, False, Not Annotated, False,,,,802.1581,0.1234,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,801.9542, 25/1/2016 12:52:23 AM, False, Not Annotated, False,,,,802.1982,0.244,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.053, 25/1/2016 12:52:24 AM, False, Not Annotated, False,,,,802.7589,0.7059,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.1209, 25/1/2016 12:52:25 AM, False, Not Annotated, False,,,,802.5587,0.4378,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.2511, 25/1/2016 12:52:26 AM, False, Not Annotated, False,,,,802.9592,0.7081,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.4963, 25/1/2016 12:52:27 AM, False, Not Annotated, False,,,,802.799,0.3027,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.6307, 25/1/2016 12:52:28 AM, False, Not Annotated, False,,,,802.8791,0.2484,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.8315, 25/1/2016 12:52:29 AM, False, Not Annotated, False,,,,803.56,0.7285,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.9836, 25/1/2016 12:52:30 AM, False, Not Annotated, False,,,,803.6802,0.6966,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,803.1497, 25/1/2016 12:52:31 AM, False, Not Annotated, False,,,,803.9205,0.7708,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,803.2664, 25/1/2016 12:52:32 AM, False, Not Annotated, False,,,,804.0807,0.8143,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,803.4442, 25/1/2016 12:52:33 AM, False, Not Annotated, False,,,,804.0006,0.5564,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,803.7159, 25/1/2016 12:52:34 AM, False, Not Annotated, False,,,,804.0006,0.2847,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.0033, 25/1/2016 12:52:35 AM, False, Not Annotated, False,,,,804.7216,0.7183,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.1581, 25/1/2016 12:52:36 AM, False, Not Annotated, False,,,,804.5213,0.3632,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.2907, 25/1/2016 12:52:37 AM, False, Not Annotated, False,,,,804.3611,0.0704,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.4089, 25/1/2016 12:52:38 AM, False, Not Annotated, False,,,,804.4813,0.0724,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.5633, 25/1/2016 12:52:39 AM, False, Not Annotated, False,,,,804.1207,0.4426,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.847, 25/1/2016 12:52:40 AM, False, Not Annotated, False,,,,804.4813,0.3657,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.9861, 25/1/2016 12:52:41 AM, False, Not Annotated, False,,,,804.0807,0.9054,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.965, 25/1/2016 12:52:42 AM, False, Not Annotated, False,,,,803.7603,1.2047,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.9604, 25/1/2016 12:52:43 AM, False, Not Annotated, False,,,,803.8804,1.08,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.908, 25/1/2016 12:52:44 AM, False, Not Annotated, False,,,,803.8004,1.1076,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.8592, 25/1/2016 12:52:45 AM, False, Not Annotated, False,,,,803.7202,1.139,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.7774, 25/1/2016 12:52:46 AM, False, Not Annotated, False,,,,803.3998,1.3776,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.5759, 25/1/2016 12:52:47 AM, False, Not Annotated, False,,,,803.3998,1.1761,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.4469, 25/1/2016 12:52:48 AM, False, Not Annotated, False,,,,803.3998,1.0471,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.3929, 25/1/2016 12:52:49 AM, False, Not Annotated, False,,,,803.3998,0.9931,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.3312, 25/1/2016 12:52:50 AM, False, Not Annotated, False,,,,803.3998,0.9314,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.2176, 25/1/2016 12:52:51 AM, False, Not Annotated, False,,,,803.1995,1.0181,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.2176, 25/1/2016 12:52:52 AM, False, Not Annotated, False,,,,802.9993,1.2183,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.1394, 25/1/2016 12:52:53 AM, False, Not Annotated, False,,,,803.3998,0.7396,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.0845, 25/1/2016 12:52:54 AM, False, Not Annotated, False,,,,803.6802,0.4043,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,803.9366, 25/1/2016 12:52:55 AM, False, Not Annotated, False,,,,803.8004,0.1362,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,803.8563, 25/1/2016 12:52:56 AM, False, Not Annotated, False,,,,804.0006,0.1443,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,803.8707, 25/1/2016 12:52:57 AM, False, Not Annotated, False,,,,804.1207,0.25,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,803.8453, 25/1/2016 12:52:58 AM, False, Not Annotated, False,,,,804.3611,0.5158,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,803.863, 25/1/2016 12:52:59 AM, False, Not Annotated, False,,,,805.1221,1.2591,,,,,,,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.0662, 25/1/2016 12:53:00 AM, False, Not Annotated, False,,,,805.1622,1.096,,,,,,,,,,,,,,
